PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,STATE_CD,PGM_TRMNTN_CD,ZIP_CD,Year
1.0,1,REPUBLIC COUNTY HOSPITAL,170024,KS,7,66935.0,2019.0
1.0,1,ST LUKE HOSPITAL,170025,KS,7,66861.0,2019.0
1.0,1,HILLSBORO COMMUNITY MEDICAL CENTER,170026,KS,7,67063.0,2019.0
1.0,1,PRATT REGIONAL MEDICAL CENTER,170027,KS,0,67124.0,2019.0
1.0,1,RUSSELL REGIONAL HOSPITAL,170030,KS,7,67665.0,2019.0
1.0,1,GRAHAM COUNTY HOSPITAL,170031,KS,7,67642.0,2019.0
1.0,1,GREENWOOD COUNTY HOSPITAL,170032,KS,7,67045.0,2019.0
1.0,1,CENTRAL KANSAS MEDICAL CENTER,170033,KS,1,67530.0,2019.0
1.0,1,MINNEOLA DISTRICT HOSPITAL,170034,KS,7,67865.0,2019.0
1.0,1,ANDERSON COUNTY HOSPITAL,170035,KS,7,66032.0,2019.0
1.0,1,COMANCHE COUNTY HOSPITAL,170036,KS,7,67029.0,2019.0
1.0,1,MEMORIAL HOSPITAL,170037,KS,1,66502.0,2019.0
1.0,1,STAFFORD DISTRICT HOSPITAL #4,170038,KS,7,67578.0,2019.0
1.0,1,SUMNER COMMUNITY HOSPITAL,170039,KS,0,67152.0,2019.0
1.0,1,UNIVERSITY OF KANSAS HOSPITAL,170040,KS,0,66160.0,2019.0
1.0,1,OSBORNE COUNTY MEMORIAL HOSPITAL,170041,KS,7,67473.0,2019.0
1.0,1,MAUDE NORTON MEMORIAL CITY HOSPITAL,170043,KS,7,66725.0,2019.0
1.0,1,DECHAIRO HOSPITAL,170044,KS,1,66549.0,2019.0
1.0,1,COMMUNITY HOSPITAL ONAGA INC,170045,KS,7,66521.0,2019.0
1.0,1,CANEY MUNICIPAL HOSPITAL,170046,KS,1,67333.0,2019.0
1.0,1,OLATHE MEDICAL CENTER,170049,KS,0,66061.0,2019.0
1.0,1,ASHLAND DISTRICT HOSPITAL,170050,KS,7,67831.0,2019.0
1.0,1,HOSPITAL DISTRICT #1 OF RICE COUNTY,170051,KS,7,67554.0,2019.0
1.0,1,KINGMAN COMMUNITY HOSPITAL,170052,KS,7,67068.0,2019.0
1.0,1,KIOWA COUNTY HOSPITAL,170053,KS,7,67054.0,2019.0
1.0,1,CLAY COUNTY MEDICAL CENTER,170054,KS,7,67432.0,2019.0
1.0,1,MEADE DISTRICT HOSPITAL,170055,KS,7,67864.0,2019.0
1.0,1,LINCOLN COUNTY HOSPITAL,170056,KS,7,67455.0,2019.0
1.0,1,NEMAHA VALLEY COMMUNITY HOSPITAL,170057,KS,7,66538.0,2019.0
1.0,1,MERCY HOSPITAL-FORT SCOTT,170058,KS,1,66701.0,2019.0
1.0,1,DECATUR COUNTY HOSPITAL,170060,KS,7,67749.0,2019.0
1.0,1,PHILLIPS COUNTY HOSPITAL,170061,KS,7,67661.0,2019.0
1.0,1,ELLINWOOD DISTRICT HOSPITAL,170062,KS,7,67526.0,2019.0
1.0,1,SHERIDAN COUNTY HOSPITAL,170063,KS,7,67740.0,2019.0
1.0,1,CHEYENNE COUNTY HOSPITAL,170064,KS,7,67756.0,2019.0
1.0,1,NESS CO HOSPITAL DISTRICT #2,170066,KS,7,67560.0,2019.0
1.0,1,HORTON COMMUNITY HOSPITAL,170067,KS,7,66439.0,2019.0
1.0,1,SOUTHWEST MEDICAL CENTER,170068,KS,0,67901.0,2019.0
1.0,1,RAWLINS COUNTY HEALTH CENTER,170069,KS,7,67730.0,2019.0
1.0,1,MORRIS COUNTY HOSPITAL,170070,KS,7,66846.0,2019.0
1.0,1,EDWARDS COUNTY HOSPITAL,170072,KS,7,67547.0,2019.0
1.0,1,WILSON COUNTY HOSPITAL,170073,KS,7,66757.0,2019.0
1.0,1,GEARY COMMUNITY HOSPITAL,170074,KS,0,66441.0,2019.0
1.0,1,"MERCY HOSPITAL, INC",170075,KS,0,67107.0,2019.0
1.0,1,WASHINGTON COUNTY HOSPITAL,170076,KS,7,66968.0,2019.0
1.0,1,TREGO COUNTY-LEMKE MEMORIAL HOSPITAL,170077,KS,7,67672.0,2019.0
1.0,1,HAMILTON COUNTY HOSPITAL,170079,KS,7,67878.0,2019.0
1.0,1,GOVE COUNTY HOSPITAL,170080,KS,7,67752.0,2019.0
1.0,1,KIOWA DISTRICT HOSPITAL,170081,KS,7,67070.0,2019.0
1.0,1,GREAT PLAINS OF GREELEY CO,170082,KS,7,67879.0,2019.0
1.0,1,NORTON COUNTY HOSPITAL,170084,KS,7,67654.0,2019.0
1.0,1,SCOTT COUNTY HOSPITAL,170085,KS,7,67871.0,2019.0
1.0,1,STORMONT VAIL HOSPITAL,170086,KS,0,66604.0,2019.0
1.0,1,ST JOSEPH MEDICAL CENTER,170087,KS,1,67218.0,2019.0
1.0,1,ELLSWORTH COUNTY HOSPITAL,170088,KS,7,67439.0,2019.0
1.0,1,STEVENS COUNTY HOSPITAL,170089,KS,7,67951.0,2019.0
1.0,1,HODGEMAN COUNTY HEALTH CENTER,170090,KS,7,67854.0,2019.0
1.0,1,KATY MEMORIAL HOSP,170091,KS,1,67357.0,2019.0
1.0,1,PLAINVILLE RURAL HOSPITAL,170092,KS,7,67663.0,2019.0
1.0,1,SMITH COUNTY MEMORIAL HOSPITAL,170093,KS,7,66967.0,2019.0
1.0,1,COFFEY COUNTY HOSPITAL,170094,KS,1,66839.0,2019.0
1.0,1,CLOUD COUNTY HEALTH CENTER,170095,KS,7,66901.0,2019.0
1.0,1,GOODLAND REGIONAL MEDICAL CENTER,170097,KS,7,67735.0,2019.0
1.0,1,HOSPITAL DISTRICT #1 OF CRAWFORD COUNTY,170098,KS,7,66743.0,2019.0
1.0,1,HANOVER HOSPITAL,170099,KS,7,66945.0,2019.0
1.0,1,KEARNY COUNTY HOSPITAL,170100,KS,7,67860.0,2019.0
1.0,1,LINDSBORG COMMUNITY HOSPITAL,170101,KS,7,67456.0,2019.0
1.0,1,MEDICINE LODGE MEMORIAL HOSPITAL,170102,KS,7,67104.0,2019.0
1.0,1,NEWTON MEDICAL CENTER,170103,KS,0,67114.0,2019.0
1.0,1,ADVENTHEALTH SHAWNEE MISSION,170104,KS,0,66204.0,2019.0
1.0,1,MCPHERSON HOSPITAL INC,170105,KS,0,67460.0,2019.0
1.0,1,SEDAN CITY HOSPITAL,170106,KS,7,67361.0,2019.0
1.0,1,LANE COUNTY HOSPITAL,170108,KS,7,67839.0,2019.0
1.0,1,MIAMI COUNTY MEDICAL CENTER,170109,KS,0,66071.0,2019.0
1.0,1,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,170110,KS,0,67880.0,2019.0
1.0,1,CLARA BARTON HOSPITAL,170112,KS,7,67544.0,2019.0
1.0,1,COMMUNITY MEMORIAL HEALTHCARE INC,170113,KS,7,66508.0,2019.0
1.0,1,MEMORIAL HOSPITAL,170114,KS,7,67410.0,2019.0
1.0,1,HERINGTON MUNICIPAL HOSPITAL,170115,KS,7,67449.0,2019.0
1.0,1,ALLEN COUNTY HOSPITAL,170116,KS,7,66749.0,2019.0
1.0,1,STANTON COUNTY HOSPITAL,170117,KS,7,67855.0,2019.0
1.0,1,RUSH COUNTY MEMORIAL HOSPITAL,170119,KS,7,67548.0,2019.0
1.0,1,LABETTE HEALTH,170120,KS,0,67357.0,2019.0
1.0,1,GRISELL MEMORIAL HOSPITAL DISTRICT #1,170121,KS,7,67572.0,2019.0
1.0,1,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",170122,KS,0,67214.0,2019.0
1.0,1,WESLEY MEDICAL CENTER,170123,KS,0,67214.0,2019.0
1.0,1,HOSPITAL DISTRICT #6 OF HARPER COUNTY,170124,KS,7,67003.0,2019.0
1.0,1,ST JOHN PRIMARY CARE HOSPITAL,170125,KS,1,67576.0,2019.0
1.0,1,OTTAWA COUNTY HOSPITAL,170126,KS,7,67467.0,2019.0
1.0,1,WAMEGO CITY HOSPITAL,170128,KS,7,66547.0,2019.0
1.0,1,GARDNER COMM MED CTR INC,170130,KS,1,66030.0,2019.0
1.0,1,JEFFERSON COUNTY MEMORIAL HOSPITAL,170131,KS,7,66097.0,2019.0
1.0,1,SAINT LUKE'S CUSHING HOSPITAL,170133,KS,0,66048.0,2019.0
1.0,1,LOGAN COUNTY HOSPITAL,170134,KS,7,67748.0,2019.0
1.0,1,LAWRENCE MEMORIAL HOSPITAL,170137,KS,0,66044.0,2019.0
1.0,1,MEMORIAL HOSPITAL CORPORATION TOPEKA,170138,KS,1,66607.0,2019.0
1.0,1,SATANTA DISTRICT HOSPITAL,170139,KS,7,67870.0,2019.0
1.0,1,WELLINGTON HOSPITAL,170140,KS,1,67152.0,2019.0
1.0,1,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",170142,KS,0,66502.0,2019.0
1.0,1,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,170143,KS,7,66720.0,2019.0
1.0,1,HERTZLER REGIONAL MEDICAL CENTER,170144,KS,1,67056.0,2019.0
1.0,1,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",170145,KS,0,67337.0,2019.0
1.0,1,PROVIDENCE MEDICAL CENTER,170146,KS,0,66112.0,2019.0
1.0,1,VIA CHRISTI RIVERSIDE MEDICAL CENTER,170147,KS,1,67203.0,2019.0
1.0,1,BETHANY MEDICAL CENTER,170148,KS,1,66102.0,2019.0
1.0,1,SOUTH CENTRAL KS  MED CENTER,170150,KS,0,67005.0,2019.0
1.0,1,HARPER HOSPITAL DISTRICT 5,170151,KS,7,67058.0,2019.0
1.0,1,HOSPITAL DIST #1 OF SUMNER CO,170152,KS,7,67022.0,2019.0
1.0,1,OSWEGO CITY HOSPITAL,170159,KS,1,67356.0,2019.0
1.0,1,HOLTON CITY HOSPITAL,170160,KS,7,66436.0,2019.0
1.0,1,GREAT PLAINS OF SABETHA INC,170164,KS,7,66534.0,2019.0
1.0,1,MORTON COUNTY HOSPITAL,170166,KS,0,67950.0,2019.0
1.0,1,JEWELL COUNTY HOSPITAL,170168,KS,7,66956.0,2019.0
1.0,1,ATTICA HOSPITAL DISTRICT #1,170170,KS,1,67009.0,2019.0
1.0,1,AUGUSTA MEDICAL COMPLEX INC,170171,KS,1,67010.0,2019.0
1.0,1,CEDAR VALE COMMUNITY HOSPITAL,170172,KS,7,67024.0,2019.0
1.0,1,SPEARVILLE DISTRICT HOSPITAL,170173,KS,5,67876.0,2019.0
1.0,1,WICHITA COUNTY HOSPITAL,170174,KS,7,67861.0,2019.0
1.0,1,WESTERN PLAINS MEDICAL COMPLEX,170175,KS,0,67801.0,2019.0
1.0,1,OVERLAND PARK REG MED CTR,170176,KS,0,66215.0,2019.0
1.0,1,BUCKLIN DISTRICT HOSP,170177,KS,1,67834.0,2019.0
1.0,1,BEHAVIORAL MEDICINE CENTER,170178,KS,4,67357.0,2019.0
1.0,1,MEADOWBROOK REHABILITATION HOSPITAL,170180,KS,7,66030.0,2019.0
1.0,1,MEDICAL HEIGHTS HOSPITELE,170181,KS,1,67801.0,2019.0
1.0,1,MENORAH MEDICAL CENTER,170182,KS,0,66209.0,2019.0
1.0,1,KANSAS SURGERY & RECOVERY CENTER,170183,KS,0,67226.0,2019.0
1.0,1,SAINT LUKE'S SOUTH HOSPITAL,170185,KS,0,66213.0,2019.0
1.0,1,KANSAS HEART HOSPITAL,170186,KS,0,67226.0,2019.0
1.0,1,SALINA SURGICAL HOSPITAL,170187,KS,0,67401.0,2019.0
1.0,1,KANSAS CITY ORTHOPAEDIC INSTITUTE,170188,KS,0,66211.0,2019.0
1.0,1,SELECT SPECIALTY HOSPITAL WICHITA,170189,KS,7,67214.0,2019.0
1.0,1,MANHATTAN SURGICAL HOSPITAL LLC,170190,KS,0,66502.0,2019.0
1.0,1,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,170191,KS,0,67530.0,2019.0
1.0,1,GALICHIA HEART HOSPITAL LLC,170192,KS,1,67220.0,2019.0
1.0,1,EMPORIA SURGICAL HOSPITAL,170193,KS,1,66801.0,2019.0
1.0,1,DOCTORS HOSPITAL LLC,170194,KS,0,66211.0,2019.0
1.0,1,HEARTLAND SURGICAL SPEC HOSPITAL,170195,KS,5,66211.0,2019.0
1.0,1,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",170196,KS,0,67226.0,2019.0
1.0,1,KANSAS MEDICAL CENTER LLC,170197,KS,0,67002.0,2019.0
1.0,1,"SUMMIT SURGICAL, LLC",170198,KS,0,67502.0,2019.0
1.0,1,MINIMALLY INVASIVE SURGERY HOSPITAL,170199,KS,0,66219.0,2019.0
1.0,1,"ASCENSION VIA CHRISTI HOSPITAL ST. TERESA, INC.",170200,KS,0,67235.0,2019.0
1.0,1,"PINNACLE REGIONAL HOSPITAL, INC",170201,KS,0,66213.0,2019.0
1.0,1,PREMIER SURGICAL INSTITUTE,170203,KS,0,66739.0,2019.0
1.0,1,"ROCK REGIONAL HOSPITAL, LLC",170204,KS,0,67037.0,2019.0
1.0,1,ST ELIZABETH FT THOMAS,180001,KY,0,41075.0,2019.0
1.0,1,WHITESBURG ARH HOSPITAL,180002,KY,0,41858.0,2019.0
1.0,1,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,180004,KY,0,42345.0,2019.0
1.0,1,HIGHLANDS ARH REGIONAL MEDICAL CENTER,180005,KY,0,41653.0,2019.0
1.0,1,JENKINS COMMUNITY HOSPITAL,180006,KY,1,41537.0,2019.0
1.0,1,SAMARITAN HOSPITAL,180007,KY,1,40508.0,2019.0
1.0,1,KING'S DAUGHTERS' MEDICAL CENTER,180009,KY,0,41101.0,2019.0
1.0,1,SAINT JOSEPH HOSPITAL,180010,KY,0,40504.0,2019.0
1.0,1,SAINT JOSEPH LONDON,180011,KY,0,40741.0,2019.0
1.0,1,HARDIN MEMORIAL HOSPITAL,180012,KY,0,42701.0,2019.0
1.0,1,THE MEDICAL CENTER AT BOWLING GREEN,180013,KY,0,42101.0,2019.0
1.0,1,NORTON AUDUBON HOSPITAL,180014,KY,1,40217.0,2019.0
1.0,1,OWENSBORO MERCY HEALTH SYSTEM FORD,180015,KY,7,42302.0,2019.0
1.0,1,UOFL HEALTH - SHELBYVILLE HOSPITAL,180016,KY,0,40065.0,2019.0
1.0,1,T J SAMSON COMMUNITY HOSPITAL,180017,KY,0,42141.0,2019.0
1.0,1,ST CLAIRE REGIONAL MEDICAL CENTER,180018,KY,0,40351.0,2019.0
1.0,1,MEADOWVIEW REGIONAL MEDICAL CENTER,180019,KY,0,41056.0,2019.0
1.0,1,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,180020,KY,0,40965.0,2019.0
1.0,1,"PINEVILLE COMMUNITY HEALTH CENTER, INC",180021,KY,5,40977.0,2019.0
1.0,1,ST ELIZABETH MEDICAL CTR GRANT COUNTY,180023,KY,7,41097.0,2019.0
1.0,1,SPRING VIEW HOSPITAL,180024,KY,0,40033.0,2019.0
1.0,1,FLAGET MEMORIAL HOSPITAL,180025,KY,0,40004.0,2019.0
1.0,1,MARSHALL COUNTY HOSPITAL,180026,KY,1,42025.0,2019.0
1.0,1,MURRAY-CALLOWAY COUNTY HOSPITAL,180027,KY,0,42071.0,2019.0
1.0,1,MCDOWELL APPALACHIAN REGIONAL HEALTHCARE,180028,KY,1,41647.0,2019.0
1.0,1,HAZARD ARH REGIONAL MEDICAL CENTER,180029,KY,0,41701.0,2019.0
1.0,1,JAMES B HAGGIN MEMORIAL HOSP,180030,KY,7,40330.0,2019.0
1.0,1,GARRARD CO MEMORIAL HOSP,180031,KY,7,40444.0,2019.0
1.0,1,OUR LADY OF THE WAY HOSP,180032,KY,7,41649.0,2019.0
1.0,1,TRIGG CO HOSP,180033,KY,7,42211.0,2019.0
1.0,1,WESTLAKE REGIONAL HOSPITAL,180034,KY,7,42728.0,2019.0
1.0,1,ST ELIZABETH MEDICAL CENTER NORTH,180035,KY,0,41017.0,2019.0
1.0,1,OUR LADY OF BELLEFONTE HOSPITAL,180036,KY,0,41101.0,2019.0
1.0,1,STS MARY & ELIZABETH MEDICAL CENTER,180037,KY,1,40215.0,2019.0
1.0,1,OWENSBORO HEALTH REGIONAL HOSPITAL,180038,KY,0,42303.0,2019.0
1.0,1,UOFL HEALTH - JEWISH HOSPITAL,180040,KY,0,40202.0,2019.0
1.0,1,OHIO COUNTY HOSPITAL,180041,KY,7,42347.0,2019.0
1.0,1,CARROLL COUNTY HOSPITAL,180042,KY,7,41008.0,2019.0
1.0,1,ADVENTHEALTH MANCHESTER,180043,KY,0,40962.0,2019.0
1.0,1,PIKEVILLE MEDICAL CENTER,180044,KY,0,41501.0,2019.0
1.0,1,ST ELIZABETH FLORENCE,180045,KY,0,41042.0,2019.0
1.0,1,BOURBON COMMUNITY HOSPITAL,180046,KY,0,40361.0,2019.0
1.0,1,JANE TODD CRAWFORD HOSPITAL,180047,KY,1,42743.0,2019.0
1.0,1,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,180048,KY,0,40422.0,2019.0
1.0,1,BAPTIST HEALTH RICHMOND,180049,KY,0,40475.0,2019.0
1.0,1,HARLAN ARH HOSPITAL,180050,KY,0,40831.0,2019.0
1.0,1,JENNIE STUART MEDICAL CENTER,180051,KY,0,42240.0,2019.0
1.0,1,FLEMING COUNTY HOSPITAL,180053,KY,7,41041.0,2019.0
1.0,1,CALDWELL CO HOSP,180054,KY,7,42445.0,2019.0
1.0,1,BEREA HOSPITAL CHI,180055,KY,1,40403.0,2019.0
1.0,1,METHODIST HOSPITAL,180056,KY,0,42420.0,2019.0
1.0,1,MARCUM & WALLACE MEMORIAL HOSP,180058,KY,7,40336.0,2019.0
1.0,1,NICHOLAS CO HOSP,180059,KY,7,40311.0,2019.0
1.0,1,MCLEAN CO GENERAL HOSP INC,180060,KY,5,42327.0,2019.0
1.0,1,CASEY CO WAR MEMORIAL HOSP,180062,KY,5,42539.0,2019.0
1.0,1,KNOX COUNTY HOSPITAL,180063,KY,1,40906.0,2019.0
1.0,1,SAINT JOSEPH MOUNT STERLING,180064,KY,0,40353.0,2019.0
1.0,1,NEW HORIZONS HEALTH SYSTEMS INC,180065,KY,7,40359.0,2019.0
1.0,1,LOGAN MEMORIAL HOSPITAL,180066,KY,0,42276.0,2019.0
1.0,1,UNIVERSITY OF KENTUCKY HOSPITAL,180067,KY,0,40536.0,2019.0
1.0,1,TUG VALLEY ARH REGIONAL MEDICAL CENTER,180069,KY,0,41503.0,2019.0
1.0,1,TWIN LAKES REGIONAL MEDICAL CENTER,180070,KY,0,42754.0,2019.0
1.0,1,WOODFORD MEMORIAL HOSP,180072,KY,5,40383.0,2019.0
1.0,1,"MEDICAL CENTER AT SCOTTSVILLE,THE",180075,KY,1,42164.0,2019.0
1.0,1,PAUL B HALL REGIONAL MEDICAL CENTER,180078,KY,0,41240.0,2019.0
1.0,1,HARRISON MEMORIAL HOSPITAL,180079,KY,0,41031.0,2019.0
1.0,1,BAPTIST HEALTH CORBIN,180080,KY,0,40701.0,2019.0
1.0,1,METHODIST EVANGELICAL HOSP,180081,KY,1,40202.0,2019.0
1.0,1,VENCOR HOSPITAL LOUISVILLE,180085,KY,7,40204.0,2019.0
1.0,1,TAYLOR REGIONAL HOSPITAL,180087,KY,0,42718.0,2019.0
1.0,1,NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,180088,KY,0,40202.0,2019.0
1.0,1,CLARK REGIONAL MEDICAL CENTER,180092,KY,0,40391.0,2019.0
1.0,1,BAPTIST HEALTH MADISONVILLE,180093,KY,0,42431.0,2019.0
1.0,1,BRECKINRIDGE MEMORIAL HOSP,180094,KY,7,40143.0,2019.0
1.0,1,CRITTENDEN COMMUNITY HOSPITAL,180095,KY,0,42064.0,2019.0
1.0,1,FORT LOGAN HOSP,180099,KY,7,40484.0,2019.0
1.0,1,BAPTIST HOSPITAL HIGHLANDS,180100,KY,1,40204.0,2019.0
1.0,1,GEORGETOWN COMMUNITY HOSPITAL,180101,KY,0,40324.0,2019.0
1.0,1,LOURDES HOSPITAL,180102,KY,0,42003.0,2019.0
1.0,1,BAPTIST HEALTH LEXINGTON,180103,KY,0,40503.0,2019.0
1.0,1,BAPTIST HEALTH PADUCAH,180104,KY,0,42003.0,2019.0
1.0,1,MONROE COUNTY MEDICAL CENTER,180105,KY,0,42167.0,2019.0
1.0,1,THE MEDICAL CENTER AT ALBANY,180106,KY,0,42602.0,2019.0
1.0,1,CUMBERLAND CO HOSP,180108,KY,7,42717.0,2019.0
1.0,1,CLINTON-HICKMAN CO HOSP,180112,KY,6,42031.0,2019.0
1.0,1,RED BIRD MISSION HOSP-,180114,KY,1,40913.0,2019.0
1.0,1,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,180115,KY,0,40456.0,2019.0
1.0,1,JACKSON PURCHASE MEDICAL CENTER,180116,KY,0,42066.0,2019.0
1.0,1,PARKWAY REGIONAL HOSPITAL,180117,KY,1,42041.0,2019.0
1.0,1,CAVERNA MEMORIAL HOSP,180118,KY,7,42749.0,2019.0
1.0,1,"MEDICAL CENTER AT FRANKLIN,THE",180120,KY,7,42135.0,2019.0
1.0,1,LIVINGSTON HOSP AND HEALTHCARE SER INC,180121,KY,7,42078.0,2019.0
1.0,1,METHODIST HOSPITAL UNION COUNTY,180122,KY,7,42437.0,2019.0
1.0,1,NORTON SUBURBAN HOSPITAL,180123,KY,1,40207.0,2019.0
1.0,1,TRISTAR GREENVIEW REGIONAL HOSPITAL,180124,KY,0,42104.0,2019.0
1.0,1,MORGAN COUNTY ARH HOSPITAL,180125,KY,7,41472.0,2019.0
1.0,1,"WAYNE COUNTY HOSPITAL, INCORPORATED",180126,KY,7,42633.0,2019.0
1.0,1,FRANKFORT REGIONAL MEDICAL CENTER,180127,KY,0,40601.0,2019.0
1.0,1,THREE RIVERS MEDICAL CENTER,180128,KY,0,41230.0,2019.0
1.0,1,MARY BRECKINRIDGE HOSPITAL,180129,KY,7,41749.0,2019.0
1.0,1,BAPTIST HEALTH LOUISVILLE,180130,KY,0,40207.0,2019.0
1.0,1,LAKE CUMBERLAND REGIONAL HOSPITAL,180132,KY,0,42503.0,2019.0
1.0,1,NORTON SOUTHWEST HOSPITAL,180133,KY,1,40272.0,2019.0
1.0,1,RUSSELL COUNTY HOSPITAL,180134,KY,1,42642.0,2019.0
1.0,1,HUMANA HOSP LEXINGTON,180136,KY,1,40509.0,2019.0
1.0,1,UNIVERSITY OF LOUISVILLE HOSPITAL,180137,KY,1,40202.0,2019.0
1.0,1,BAPTIST HEALTH LA GRANGE,180138,KY,0,40031.0,2019.0
1.0,1,KENTUCKY RIVER MEDICAL CENTER,180139,KY,0,41339.0,2019.0
1.0,1,CASEY COUNTY HOSPITAL,180140,KY,7,42539.0,2019.0
1.0,1,UNIVERSITY OF LOUISVILLE HOSPITAL,180141,KY,0,40202.0,2019.0
1.0,1,JEWISH HOSPITAL LEXINGTON,180142,KY,1,40509.0,2019.0
1.0,1,SAINT JOSEPH EAST,180143,KY,0,40509.0,2019.0
1.0,1,SELECT SPECIALTY HOSPITAL LEXINGTON,180144,KY,7,40509.0,2019.0
1.0,1,CONTINUING CARE HOSPITAL AT ST JOSEPH EAST,180145,KY,1,40515.0,2019.0
1.0,1,CARDINAL HILL SPECIALTY HOSPITAL,180146,KY,7,41075.0,2019.0
1.0,1,COMMONWEALTH REGIONAL SPECIALTY HOSPITAL,180147,KY,7,42101.0,2019.0
1.0,1,OAK TREE HOSPITAL AT BAPTIST REGIONAL MEDICAL CTR,180148,KY,7,40701.0,2019.0
1.0,1,T J HEALTH COLUMBIA,180149,KY,0,42728.0,2019.0
1.0,1,OAK TREE HOSPITAL AT BAPTIST HOSPITAL NORTHEAST,180150,KY,1,40031.0,2019.0
1.0,1,UKHEALTHCARE GOOD SAMARITAN HOSPITAL,180151,KY,1,40508.0,2019.0
1.0,1,CONTINUECARE HOSPITAL AT BAPTIST HEALTH MADISONVIL,180152,KY,7,42431.0,2019.0
1.0,1,CONTINUECARE HOSPITAL AT BAPTIST HEALTH PADUCAH,180153,KY,4,42003.0,2019.0
1.0,1,"PINEVILLE COMMUNITY HEALTH CENTER, INC",180154,KY,0,40977.0,2019.0
1.0,1,WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER,190001,LA,1,70427.0,2019.0
1.0,1,LAFAYETTE GENERAL MEDICAL CENTER,190002,LA,0,70503.0,2019.0
1.0,1,DAUTERIVE HOSPITAL,190003,LA,1,70563.0,2019.0
1.0,1,THIBODAUX REGIONAL MEDICAL CENTER,190004,LA,0,70301.0,2019.0
1.0,1,UNIVERSITY MEDICAL CENTER NEW ORLEANS,190005,LA,0,70112.0,2019.0
1.0,1,UNIVERSITY HOSPITAL & CLINICS,190006,LA,0,70506.0,2019.0
1.0,1,NATCHITOCHES REGIONAL MEDICAL CENTER,190007,LA,0,71457.0,2019.0
1.0,1,TERREBONNE GENERAL MEDICAL CENTER,190008,LA,0,70360.0,2019.0
1.0,1,HUEY P LONG MEDICAL CENTER,190009,LA,1,71360.0,2019.0
1.0,1,LALLIE KEMP REGIONAL MEDICAL CENTER,190010,LA,1,70443.0,2019.0
1.0,1,OCHSNER LSU HEALTH MONROE,190011,LA,0,71202.0,2019.0
1.0,1,RAYNE BRANCH HOSPITAL,190012,LA,1,70578.0,2019.0
1.0,1,WEST CALCASIEU CAMERON HOSPITAL,190013,LA,0,70663.0,2019.0
1.0,1,TECHE REGIONAL MEDICAL CENTER,190014,LA,0,70380.0,2019.0
1.0,1,"NORTH OAKS MEDICAL CENTER, L L C",190015,LA,0,70403.0,2019.0
1.0,1,FLINT GOODRIDGE HOSPITAL,190016,LA,1,70115.0,2019.0
1.0,1,OPELOUSAS GENERAL HEALTH SYSTEM,190017,LA,0,70570.0,2019.0
1.0,1,FRANKLIN FOUNDATION HOSPITAL,190018,LA,1,70538.0,2019.0
1.0,1,CHRISTUS ST FRANCES CABRINI HOSPITAL,190019,LA,0,71301.0,2019.0
1.0,1,LANE REGIONAL MEDICAL CENTER,190020,LA,0,70791.0,2019.0
1.0,1,E S PIKE MEMORIAL HOSPITAL,190023,LA,1,70444.0,2019.0
1.0,1,SAVOY MEDICAL CENTER,190025,LA,0,70554.0,2019.0
1.0,1,RAPIDES REGIONAL MEDICAL CENTER,190026,LA,0,71301.0,2019.0
1.0,1,CHRISTUS OCHSNER ST PATRICK HOSPITAL,190027,LA,0,70601.0,2019.0
1.0,1,ST JAMES PARISH HOSPITAL,190029,LA,7,70071.0,2019.0
1.0,1,WELSH GENERAL HOSPITAL,190033,LA,1,70591.0,2019.0
1.0,1,ABBEVILLE GENERAL HOSPITAL,190034,LA,0,70510.0,2019.0
1.0,1,UNIVERSITY HOSPITAL,190035,LA,1,70112.0,2019.0
1.0,1,OCHSNER MEDICAL CENTER,190036,LA,0,70121.0,2019.0
1.0,1,SOUTH CAMERON MEMORIAL HOSPITAL,190037,LA,1,70631.0,2019.0
1.0,1,WEST JEFFERSON MEDICAL CENTER,190039,LA,0,70072.0,2019.0
1.0,1,SLIDELL MEMORIAL HOSPITAL,190040,LA,0,70458.0,2019.0
1.0,1,CHRISTUS HEALTH SHREVEPORT - BOSSIER,190041,LA,0,71105.0,2019.0
1.0,1,ABROM KAPLAN MEMORIAL HOSPITAL,190043,LA,7,70548.0,2019.0
1.0,1,ACADIA GENERAL HOSPITAL,190044,LA,0,70526.0,2019.0
1.0,1,ST TAMMANY PARISH HOSPITAL,190045,LA,0,70433.0,2019.0
1.0,1,TOURO INFIRMARY,190046,LA,0,70115.0,2019.0
1.0,1,SABINE MEDICAL CENTER,190047,LA,1,71449.0,2019.0
